wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,p_h,sulphates,alcohol,quality,region
2633,68,0.44,0.2,16,0.065,61,186,0.99884,313,0.45,86,5.16,Spain
2634,72,0.24,0.27,11.4,0.034,40,174,0.99773,32,0.44,9,4.89,France
2635,87,0.31,0.73,14.35,0.044,27,191,1.00013,296,0.88,87,4.63,France
2636,82,0.32,0.26,2.1,0.062,26,87,0.98974,31,0.47,128,5.94,Australia
2637,72,0.24,0.27,11.4,0.034,40,174,0.99773,32,0.44,9,4.82,Australia
2638,87,0.31,0.73,14.35,0.044,27,191,1.00013,296,0.88,87,4.52,USA
2639,75,0.13,0.38,1.1,0.023,42,104,0.99112,328,0.53,118,6.5,Australia
2640,92,0.14,0.37,1.1,0.034,36,84,0.99136,305,0.55,116,5.72,Italy
2641,74,0.2,0.37,1.2,0.028,28,89,0.99132,314,0.61,118,5.62,Spain
2642,61,0.15,0.35,15.8,0.042,55,158,0.99642,324,0.37,106,4.86,USA
2643,76,0.23,0.4,5.2,0.066,14,91,0.99488,317,0.8,97,5.39,USA
2644,81,0.33,0.22,5.2,0.047,24,151,0.99527,322,0.47,103,4.88,Italy
2645,715,0.17,0.24,9.6,0.119,56,178,0.99578,315,0.44,102,5.64,France
2646,67,0.12,0.3,5.2,0.048,38,113,0.99352,333,0.44,101,6.58,Spain
2647,57,0.18,0.36,1.2,0.046,9,71,0.99199,37,0.68,109,6.9,Spain
2648,58,0.15,0.28,0.8,0.037,43,127,0.99198,324,0.51,93,4.71,France
2649,66,0.23,0.29,14.45,0.057,29,144,0.99756,333,0.54,102,6.27,USA
2650,715,0.17,0.24,9.6,0.119,56,178,0.99578,315,0.44,102,6.04,USA
2651,7,0.34,0.39,6.9,0.066,43,162,0.99561,311,0.53,95,4.91,Spain
2652,64,0.68,0.26,3.4,0.069,25,146,0.99347,318,0.4,93,5.03,Australia
2653,73,0.22,0.31,2.3,0.018,45,80,0.98936,306,0.34,129,6.71,USA
2654,64,0.28,0.27,11,0.042,45,148,0.99786,314,0.46,87,4.58,Spain
2655,69,0.4,0.22,5.95,0.081,76,303,0.99705,34,0.57,94,4.87,France
2656,68,0.19,0.23,5.1,0.034,71,204,0.9942,323,0.69,101,5.3,USA
2657,71,0.23,0.24,5.4,0.039,60,196,0.9948,319,0.78,10,3.75,Italy
2658,645,0.14,0.42,1.2,0.05,51,129,0.99116,327,0.69,111,6.67,USA
2659,65,0.15,0.44,12.6,0.052,65,158,0.99688,326,0.7,103,6.91,Australia
2660,71,0.15,0.34,1,0.033,27,73,0.98974,324,0.41,122,6.29,USA
2661,67,0.33,0.34,6.6,0.067,35,156,0.99542,311,0.48,93,5.83,USA
2662,72,0.3,0.26,1.5,0.041,46,178,0.99154,319,0.56,113,6.19,Spain
2663,7,0.23,0.33,1,0.043,46,110,0.99118,304,0.65,108,5.63,Italy
2664,8,0.13,0.25,1.1,0.033,15,86,0.99044,298,0.39,112,8.43,France
2665,62,0.21,0.34,6.6,0.03,36,91,0.9914,332,0.45,125,7.44,Italy
2666,83,0.4,0.41,8.2,0.05,15,122,0.9979,339,0.49,93,4.98,Italy
2667,59,0.34,0.31,2,0.03,38,142,0.98892,34,0.41,129,6.77,Italy
2668,66,0.12,0.25,1.4,0.039,21,131,0.99114,32,0.45,112,7.35,USA
2669,96,0.655,0.21,2,0.039,21,120,0.99188,3,1,126,6.14,Italy
2670,68,0.26,0.4,7.5,0.046,45,179,0.99583,32,0.49,93,5.17,Italy
2671,59,0.34,0.31,2,0.03,38,142,0.98892,34,0.41,129,7.25,Spain
2672,59,0.3,0.3,2,0.03,38,142,0.98892,341,0.41,129,7.28,USA
2673,7,0.15,0.3,13.3,0.049,46,120,0.99704,32,0.36,95,6.72,Australia
2674,79,0.37,0.31,2.85,0.037,5,24,0.9911,319,0.36,119,5.54,Spain
2675,72,0.35,0.25,5.6,0.032,23,120,0.99334,293,0.66,103,6.94,Italy
2676,72,0.32,0.24,5.6,0.033,23,120,0.99334,292,0.66,103,7.0600000000000005,France
2677,76,0.1,0.33,1,0.031,33,93,0.99094,306,0.68,112,5.79,France
2678,62,0.25,0.31,3.2,0.03,32,150,0.99014,318,0.31,12,5.57,Italy
2679,71,0.31,0.17,1,0.042,21,144,0.99304,313,0.4,96,5.01,France
2680,76,0.18,0.28,7.1,0.041,29,110,0.99652,32,0.42,92,6.1,USA
2681,8,0.17,0.29,2.4,0.029,52,119,0.98944,303,0.33,129,6.18,Australia
2682,72,0.19,0.27,11.2,0.061,46,149,0.99772,299,0.59,93,5.57,Italy
2683,76,0.32,0.25,9.5,0.03,15,136,0.99367,31,0.44,121,5.82,Spain
2684,71,0.31,0.17,1,0.042,21,144,0.99304,313,0.4,96,4.71,Italy
2685,66,0.21,0.29,1.8,0.026,35,128,0.99183,337,0.48,112,6.16,Italy
2686,7,0.16,0.36,2.6,0.029,28,98,0.99126,311,0.37,112,6.98,Spain
2687,8,0.17,0.29,2.4,0.029,52,119,0.98944,303,0.33,129,5.5,France
2688,66,0.24,0.38,8,0.042,56,187,0.99577,321,0.46,92,5.32,USA
2689,72,0.19,0.27,11.2,0.061,46,149,0.99772,299,0.59,93,6.01,Spain
2690,76,0.18,0.28,7.1,0.041,29,110,0.99652,32,0.42,92,5.58,France
2691,69,0.3,0.25,3.3,0.041,26,124,0.99428,318,0.5,93,6.32,Italy
2692,62,0.28,0.27,10.3,0.03,26,108,0.99388,32,0.36,107,6.49,Australia
2693,69,0.31,0.32,1.2,0.024,20,166,0.99208,305,0.54,98,6.5,Spain
2694,67,0.23,0.25,1.6,0.036,28,143,0.99256,33,0.54,103,5.75,Australia
2695,62,0.28,0.27,10.3,0.03,26,108,0.99388,32,0.36,107,5.98,France
2696,57,0.23,0.28,9.65,0.025,26,121,0.9925,328,0.38,113,6.49,France
2697,65,0.22,0.5,16.4,0.048,36,182,0.99904,302,0.49,88,5.86,France
2698,7,0.18,0.37,1.5,0.043,16,104,0.99216,318,0.5,108,5.38,Australia
2699,69,0.31,0.32,1.2,0.024,20,166,0.99208,305,0.54,98,6.12,Australia
2700,69,0.3,0.25,3.3,0.041,26,124,0.99428,318,0.5,93,6.2,Spain
2701,65,0.46,0.31,5,0.027,15,72,0.99165,326,0.6,115,6.5,Spain
2702,65,0.23,0.36,16.3,0.038,43,133,0.99924,326,0.41,88,4.73,USA
2703,65,0.23,0.36,16.3,0.038,43,133,0.99924,326,0.41,88,5.33,Australia
2704,65,0.23,0.36,16.3,0.038,43,133,0.99924,326,0.41,88,5.15,Italy
2705,66,0.26,0.38,6.5,0.17,68,201,0.9956,319,0.38,94,6.3,Spain
2706,67,0.26,0.39,6.4,0.171,64,200,0.99562,319,0.38,94,6.46,Australia
2707,75,0.28,0.39,10.2,0.045,59,209,0.9972,316,0.63,96,5.95,Italy
2708,65,0.23,0.36,16.3,0.038,43,133,0.99924,326,0.41,88,4.62,Italy
2709,68,0.23,0.42,7.4,0.044,56,189,0.9958,322,0.48,93,6.45,USA
2710,78,0.25,0.34,13.7,0.044,66,184,0.99976,322,0.75,89,5,Spain
2711,78,0.25,0.34,13.7,0.044,66,184,0.99976,322,0.75,89,5.05,Australia
2712,56,0.2,0.22,1.3,0.049,25,155,0.99296,374,0.43,10,4.84,France
2713,64,0.21,0.44,7.4,0.045,47,182,0.9957,324,0.46,91,4.51,USA
2714,68,0.23,0.42,7.4,0.044,56,189,0.9958,322,0.48,93,6.11,France
2715,68,0.24,0.37,7.45,0.043,59,188,0.99579,32,0.5,94,6,Spain
2716,78,0.25,0.28,7.2,0.04,46,179,0.99541,314,0.6,101,6.49,Italy
2717,78,0.25,0.34,13.7,0.044,66,184,0.99976,322,0.75,89,4.58,Italy
2718,68,0.16,0.29,10.4,0.046,59,143,0.99518,32,0.4,108,5.93,France
2719,52,0.28,0.29,1.1,0.028,18,69,0.99168,324,0.54,10,5.65,France
2720,75,0.18,0.31,6.5,0.029,53,160,0.99276,303,0.38,109,6.2,Spain
2721,75,0.26,0.3,4.6,0.027,29,92,0.99085,315,0.38,12,7.46,Italy
2722,82,0.37,0.64,13.9,0.043,22,171,0.99873,299,0.8,93,5.38,USA
2723,76,0.4,0.27,5.2,0.03,32,101,0.99172,322,0.62,123,6.64,France
2724,75,0.26,0.25,1.7,0.038,29,129,0.99312,345,0.56,104,6.29,Italy
2725,75,0.18,0.31,6.5,0.029,53,160,0.99276,303,0.38,109,5.86,USA
2726,69,0.23,0.32,16.4,0.045,62,153,0.9972,322,0.42,105,4.82,Australia
2727,53,0.2,0.31,3.6,0.036,22,91,0.99278,341,0.5,98,6.09,Spain
2728,65,0.17,0.31,1.5,0.041,34,121,0.99092,306,0.46,105,6.05,USA
2729,65,0.35,0.28,12.4,0.051,86,213,0.9962,316,0.51,99,5.65,Italy
2730,65,0.29,0.31,1.7,0.035,24,79,0.99053,327,0.69,114,7.32,Italy
2731,68,0.3,0.22,6.2,0.06,41,190,0.99858,318,0.51,92,4.96,USA
2732,79,0.51,0.36,6.2,0.051,30,173,0.9984,309,0.53,97,5.08,USA
2733,79,0.51,0.34,2.6,0.049,13,135,0.99335,309,0.51,10,4.87,France
2734,65,0.29,0.31,1.7,0.035,24,79,0.99053,327,0.69,114,7.16,Spain
2735,71,0.29,0.28,9.3,0.048,50,141,0.9949,313,0.49,103,5.89,Spain
2736,65,0.35,0.28,12.4,0.051,86,213,0.9962,316,0.51,99,5.63,Italy
2737,65,0.17,0.31,1.5,0.041,34,121,0.99092,306,0.46,105,5.94,Australia
2738,74,0.2,0.28,9.1,0.047,29,95,0.99532,316,0.47,98,6.82,Spain
2739,69,0.615,0.42,12,0.067,24,131,0.99727,319,0.34,93,4.52,USA
2740,68,0.32,0.28,4.8,0.034,25,100,0.99026,308,0.47,124,7.5,Australia
2741,63,0.2,0.19,12.3,0.048,54,145,0.99668,316,0.42,93,5.72,Spain
2742,69,0.615,0.42,12,0.067,24,131,0.99727,319,0.34,93,4.62,USA
2743,8,0.23,0.28,2.7,0.048,49,165,0.9952,326,0.72,95,5.86,Spain
2744,67,0.27,0.33,3.6,0.034,9,45,0.99144,308,0.4,105,6.39,Spain
2745,67,0.27,0.33,3.6,0.034,9,45,0.99144,308,0.4,105,5.88,Australia
2746,67,0.44,0.22,4.3,0.032,19,99,0.99015,326,0.53,128,6.64,Spain
2747,7,0.34,0.3,1.8,0.045,44,142,0.9914,299,0.45,108,5.58,USA
2748,73,0.26,0.33,11.8,0.057,48,127,0.99693,31,0.55,10,5.9,Australia
2749,58,0.17,0.34,1.8,0.045,96,170,0.99035,338,0.9,118,7.71,Australia
2750,73,0.26,0.33,11.8,0.057,48,127,0.99693,31,0.55,10,6.27,USA
2751,58,0.17,0.34,1.8,0.045,96,170,0.99035,338,0.9,118,8.04,USA
2752,68,0.17,0.36,1.4,0.036,38,108,0.99006,319,0.66,12,5.91,Australia
2753,71,0.43,0.3,6.6,0.025,15,138,0.99126,318,0.46,126,6.03,Spain
2754,58,0.315,0.27,1.55,0.026,15,70,0.98994,337,0.4,119,7.71,France
2755,59,0.17,0.28,0.7,0.027,5,28,0.98985,313,0.32,106,4.58,France
2756,66,0.34,0.18,6.4,0.082,47,240,0.9971,342,0.48,92,4.87,USA
2757,86,0.33,0.34,11.8,0.059,42,240,0.99882,317,0.52,10,6.3,France
2758,56,0.12,0.26,4.3,0.038,18,97,0.99477,336,0.46,92,4.75,Spain
2759,58,0.13,0.26,5.1,0.039,19,103,0.99478,336,0.47,93,5.67,France
2760,77,0.18,0.35,5.8,0.055,25,144,0.99576,324,0.54,102,5.91,USA
2761,77,0.16,0.36,5.9,0.054,25,148,0.99578,325,0.54,102,6.29,France
2762,6,0.26,0.15,1.3,0.06,51,154,0.99354,314,0.51,87,4.83,France
2763,73,0.32,0.35,1.4,0.05,8,163,0.99244,324,0.42,107,5.19,Australia
2764,77,0.3,0.34,1.2,0.048,4,119,0.99084,318,0.34,121,5.63,USA
2765,79,0.16,0.3,7.4,0.05,58,152,0.99612,312,0.37,95,6.43,France
2766,64,0.27,0.29,10.8,0.028,17,118,0.99356,318,0.37,112,6.44,Italy
2767,69,0.16,0.37,1.8,0.034,36,95,0.98952,293,0.59,12,5.98,USA
2768,79,0.16,0.3,7.4,0.05,58,152,0.99612,312,0.37,95,5.77,Italy
2769,77,0.3,0.34,1.2,0.048,4,119,0.99084,318,0.34,121,6.35,France
2770,73,0.32,0.35,1.4,0.05,8,163,0.99244,324,0.42,107,5.14,USA
2771,64,0.44,0.44,14.4,0.048,29,228,0.99955,326,0.54,88,7.17,Italy
2772,63,0.2,0.24,1.7,0.052,36,135,0.99374,38,0.66,108,6.25,Spain
2773,62,0.29,0.32,3.6,0.026,39,138,0.9892,331,0.37,131,7.28,Australia
2774,76,0.39,0.32,3.6,0.035,22,93,0.99144,308,0.6,125,6.72,USA
2775,7,0.36,0.32,10.05,0.045,37,131,0.99352,309,0.33,117,7.54,Australia
2776,7,0.36,0.32,10.05,0.045,37,131,0.99352,309,0.33,117,7.94,Spain
2777,7,0.36,0.32,10.5,0.045,35,135,0.9935,309,0.33,116,8.06,France
2778,76,0.2,0.36,1.9,0.043,24,111,0.99237,329,0.54,113,5.79,Australia
2779,76,0.39,0.32,3.6,0.035,22,93,0.99144,308,0.6,125,6.57,USA
2780,67,0.2,0.37,1.65,0.025,42,103,0.99022,311,0.45,114,5.01,France
2781,62,0.235,0.34,1.9,0.036,4,117,0.99032,34,0.44,122,5.1,USA
2782,78,0.965,0.6,65.8,0.074,8,160,1.03898,339,0.69,117,6.18,Spain
2783,71,0.2,0.31,6.85,0.053,32,211,0.99587,331,0.59,104,5.57,Australia
2784,71,0.2,0.31,7.4,0.053,32,211,0.99587,331,0.59,104,5.82,USA
2785,71,0.2,0.31,7.4,0.053,32,211,0.99587,331,0.59,104,5.71,France
2786,64,0.24,0.25,20.2,0.083,35,157,0.99976,317,0.5,91,5.16,Italy
2787,8,0.3,0.36,11,0.034,8,70,0.99354,305,0.41,122,5.98,France
2788,64,0.24,0.25,20.2,0.083,35,157,0.99976,317,0.5,91,4.5,Spain
2789,69,0.4,0.42,6.2,0.066,41,176,0.99552,312,0.54,94,5.32,France
2790,69,0.4,0.43,6.2,0.065,42,178,0.99552,311,0.53,94,5.01,USA
2791,71,0.2,0.31,6.85,0.053,32,211,0.99587,331,0.59,104,5.58,Australia
2792,66,0.25,0.51,8,0.047,61,189,0.99604,322,0.49,92,5.32,Italy
2793,68,0.26,0.44,8.2,0.046,52,183,0.99584,32,0.51,94,5.49,Spain
2794,65,0.37,0.3,2.2,0.033,39,107,0.98894,322,0.53,135,7.5,Spain
2795,68,0.35,0.53,10.1,0.053,37,151,0.9963,307,0.4,94,4.75,Spain
2796,64,0.22,0.32,7.2,0.028,15,83,0.993,313,0.55,109,7.98,USA
2797,65,0.37,0.3,2.2,0.033,39,107,0.98894,322,0.53,135,7.49,France
2798,68,0.35,0.53,10.1,0.053,37,151,0.9963,307,0.4,94,4.86,USA
2799,69,0.31,0.32,1.6,0.036,34,114,0.99068,319,0.45,114,7.38,Italy
2800,67,0.16,0.37,1.3,0.036,45,125,0.98964,319,0.51,124,7.12,France
2801,66,0.25,0.51,8,0.047,61,189,0.99604,322,0.49,92,5.2,Italy
2802,68,0.26,0.44,8.2,0.046,52,183,0.99584,32,0.51,94,4.5,USA
2803,56,0.15,0.31,5.3,0.038,8,79,0.9923,33,0.39,105,5.73,Australia
2804,55,0.15,0.32,14,0.031,16,99,0.99437,326,0.38,115,8.33,Australia
2805,64,0.22,0.32,7.2,0.028,15,83,0.993,313,0.55,109,8.15,Spain
2806,73,0.2,0.26,1.6,0.04,36,123,0.99238,334,0.44,108,6.3,USA
2807,75,0.17,0.71,11.8,0.038,52,148,0.99801,303,0.46,89,5.46,Italy
2808,75,0.18,0.72,9.6,0.039,53,151,0.99802,303,0.46,89,4.95,France
2809,7,0.27,0.48,6.1,0.042,60,184,0.99566,32,0.5,94,5.62,USA
2810,58,0.32,0.31,2.7,0.049,25,153,0.99067,344,0.73,122,7.45,Italy
2811,78,0.26,0.31,3.6,0.025,22,100,0.99066,299,0.47,121,7,Spain
2812,74,0.3,0.32,1.7,0.03,23,128,0.9929,317,0.66,109,5.05,USA
2813,67,0.16,0.34,1.6,0.026,27,109,0.9934,334,0.58,101,5.84,USA
2814,58,0.32,0.31,2.7,0.049,25,153,0.99067,344,0.73,122,6.51,Australia
2815,67,0.19,0.39,1,0.032,14,71,0.98912,331,0.38,13,7.11,Italy
2816,66,0.36,0.24,0.9,0.038,15,72,0.99066,323,0.39,11,5,Spain
2817,72,0.17,0.41,1.6,0.052,24,126,0.99228,319,0.49,108,5.49,USA
2818,67,0.19,0.39,1,0.032,14,71,0.98912,331,0.38,13,6.58,Italy
2819,6,0.11,0.47,10.6,0.052,69,148,0.9958,291,0.34,93,3.93,Spain
2820,6,0.21,0.34,2,0.042,63,123,0.99052,344,0.42,114,5.65,Spain
2821,67,0.325,0.82,1.2,0.152,49,120,0.99312,299,0.38,92,5.2,Spain
2822,66,0.4,0.46,6.2,0.056,42,241,0.9968,35,0.6,99,5.46,Italy
2823,65,0.2,0.24,9.2,0.044,25,150,0.99502,322,0.44,105,5.38,Australia
2824,76,0.27,0.34,5,0.04,18,56,0.99084,306,0.48,124,5.64,Australia
2825,72,0.26,0.4,6.3,0.047,52,172,0.99573,318,0.53,95,6.29,France
2826,63,0.25,0.22,3.3,0.048,41,161,0.99256,316,0.5,105,5.86,Australia
2827,65,0.22,0.45,8,0.053,52,196,0.9959,323,0.48,91,5.82,Italy
2828,64,0.14,0.31,1.2,0.034,53,138,0.99084,338,0.35,115,7.09,Australia
2829,64,0.14,0.31,1.2,0.034,53,138,0.99084,338,0.35,115,7.05,France
2830,71,0.26,0.32,16.2,0.044,31,170,0.99644,317,0.37,112,4.65,Australia
2831,66,0.22,0.34,11.6,0.05,59,140,0.99526,322,0.4,108,5.32,Spain
2832,66,0.45,0.43,7.2,0.064,31,186,0.9954,312,0.44,94,4.96,Australia
2833,66,0.17,0.3,1.1,0.031,13,73,0.99095,317,0.58,11,6.08,Spain
2834,72,0.44,0.28,3.4,0.048,22,112,0.99188,321,0.37,113,6.87,France
2835,62,0.15,0.27,1.4,0.041,51,117,0.9909,328,0.38,112,6.16,Italy
2836,63,0.25,0.22,3.3,0.048,41,161,0.99256,316,0.5,105,5.89,Spain
2837,65,0.22,0.45,8,0.053,52,196,0.9959,323,0.48,91,5.63,USA
2838,73,0.26,0.3,9.3,0.05,35,154,0.99581,321,0.5,104,5.94,Italy
2839,69,0.15,0.29,2.3,0.033,14,82,0.99132,31,0.58,112,6.82,Spain
2840,58,0.22,0.29,0.9,0.034,34,89,0.98936,314,0.36,111,6.52,Spain
2841,65,0.37,0.33,3.5,0.036,23,92,0.99136,318,0.38,112,6.5,Australia
2842,55,0.375,0.38,1.7,0.036,17,98,0.99142,329,0.39,105,5.72,France
2843,59,0.2,0.4,1.3,0.047,23,92,0.99232,32,0.45,10,5.62,France
2844,59,0.22,0.38,1.3,0.046,24,90,0.99232,32,0.47,10,5.86,France
2845,8,0.22,0.31,5.6,0.049,24,97,0.993,31,0.42,109,5.39,USA
2846,65,0.22,0.29,7.4,0.028,16,87,0.99311,315,0.56,109,6.88,France
2847,69,0.15,0.29,2.3,0.033,14,82,0.99132,31,0.58,112,6.64,Italy
2848,58,0.2,0.34,1,0.035,40,86,0.98993,35,0.42,117,4.58,Australia
2849,66,0.31,0.07,1.5,0.033,55,144,0.99208,316,0.42,10,4.9,Australia
2850,77,0.43,0.37,10,0.169,22,210,0.99776,302,0.64,95,4.71,Italy
2851,67,0.24,0.29,14.9,0.053,55,136,0.99839,303,0.52,9,5.27,Spain
2852,73,0.23,0.34,9.3,0.052,19,86,0.99574,304,0.56,10,5.04,USA
2853,79,0.2,0.39,1,0.041,37,154,0.99093,308,0.43,119,4.91,Spain
2854,53,0.16,0.39,1,0.028,40,101,0.99156,357,0.59,106,6.03,USA
2855,64,0.21,0.28,5.9,0.047,29,101,0.99278,315,0.4,11,5.71,USA
2856,69,0.33,0.26,5,0.027,46,143,0.9924,325,0.43,112,6.58,Italy
2857,56,0.18,0.58,1.25,0.034,29,129,0.98984,351,0.6,12,6.87,France
2858,66,0.29,0.31,3.9,0.027,39,96,0.99035,324,0.6,126,8.3,USA
2859,69,0.33,0.26,5,0.027,46,143,0.9924,325,0.43,112,6.75,Spain
2860,66,0.21,0.36,0.8,0.034,48,113,0.99165,324,0.68,105,5.67,France
2861,73,0.21,0.33,1,0.037,66,144,0.9923,311,0.52,102,5.91,Italy
2862,64,0.21,0.28,5.9,0.047,29,101,0.99278,315,0.4,11,6.29,USA
2863,51,0.11,0.32,1.6,0.028,12,90,0.99008,357,0.52,122,5.83,USA
2864,65,0.15,0.32,1.3,0.036,19,76,0.98964,318,0.41,123,6.19,Spain
2865,53,0.16,0.39,1,0.028,40,101,0.99156,357,0.59,106,5.63,Italy
2866,56,0.19,0.46,1.1,0.032,33,115,0.9909,336,0.5,104,6.43,Spain
2867,56,0.18,0.58,1.25,0.034,29,129,0.98984,351,0.6,12,7.44,USA
2868,67,0.48,0.32,1.4,0.021,22,121,0.9889,315,0.53,127,6.98,Italy
2869,62,0.23,0.23,1.2,0.018,18,128,0.99178,305,0.28,106,4.77,USA
2870,6,0.17,0.29,5,0.028,25,108,0.99076,314,0.34,123,6.35,Australia
2871,67,0.48,0.32,1.4,0.021,22,121,0.9889,315,0.53,127,7.14,Australia
2872,67,0.15,0.38,1.7,0.037,20,84,0.99046,309,0.53,114,6.17,France
2873,42,0.17,0.36,1.8,0.029,93,161,0.98999,365,0.89,12,7.25,Italy
2874,58,0.21,0.32,1.6,0.045,38,95,0.98946,323,0.94,124,8.28,USA
2875,54,0.23,0.36,1.5,0.03,74,121,0.98976,324,0.99,121,6.72,Spain
2876,67,0.15,0.38,1.7,0.037,20,84,0.99046,309,0.53,114,5.54,Italy
2877,64,0.22,0.31,13.9,0.04,57,135,0.99672,321,0.38,107,4.94,Italy
2878,65,0.15,0.55,5.9,0.045,75,162,0.99482,297,0.4,93,5.0600000000000005,Italy
2879,59,0.32,0.33,2.1,0.027,35,138,0.98945,337,0.42,127,5.79,Australia
2880,57,0.37,0.3,1.1,0.029,24,88,0.98883,318,0.39,117,5.57,Spain
2881,79,0.25,0.35,6.7,0.039,22,64,0.99362,293,0.49,107,5.01,Australia
2882,72,0.21,0.28,2.7,0.033,38,94,0.99075,299,0.43,118,7.1,France
2883,7,0.24,0.3,6.7,0.039,37,125,0.99436,32,0.39,99,5.18,France
2884,68,0.475,0.33,3.95,0.047,16,81,0.98988,323,0.53,134,6.57,Italy
2885,7,0.28,0.32,7.75,0.032,30,114,0.99158,312,0.64,128,6.82,USA
2886,69,0.4,0.3,10.6,0.033,24,87,0.99265,315,0.45,128,5.71,Italy
2887,66,0.41,0.31,1.6,0.042,18,101,0.99195,313,0.41,105,5.16,Australia
2888,64,0.2,0.28,2.5,0.032,24,84,0.99168,331,0.55,115,4.98,Australia
2889,85,0.22,0.34,0.7,0.04,5,25,0.9918,304,0.37,105,3.5,Italy
2890,84,0.36,0.36,11.1,0.032,21,132,0.99313,295,0.39,13,6.32,Italy
2891,52,0.285,0.29,5.15,0.035,64,138,0.9895,319,0.34,124,8.01,Spain
2892,69,0.2,0.3,4.7,0.041,40,148,0.9932,316,0.35,102,5.58,Spain
2893,67,0.42,0.46,9.7,0.054,67,234,0.99848,323,0.5,9,5.32,Spain
2894,62,0.16,0.34,1.7,0.038,85,153,0.9909,333,0.86,12,7.49,Italy
2895,64,0.125,0.36,1.4,0.044,22,68,0.99014,315,0.5,117,7.5,Australia
2896,64,0.44,0.26,2,0.054,20,180,0.9952,358,0.57,10,4.75,Australia
2897,7,0.31,0.39,7.5,0.055,42,218,0.99652,337,0.54,103,4.98,Australia
2898,67,0.42,0.46,9.7,0.054,67,234,0.99848,323,0.5,9,5.49,Australia
2899,86,0.18,0.28,0.8,0.032,25,78,0.99104,299,0.38,111,4.86,Italy
2900,62,0.21,0.26,13.1,0.05,59,150,0.99772,331,0.46,9,5.38,France
2901,61,0.16,0.37,1.1,0.031,37,97,0.9922,34,0.58,105,6.12,Australia
2902,65,0.22,0.32,2.2,0.028,36,92,0.99076,327,0.59,119,7.2,Spain
2903,62,0.36,0.14,8.9,0.036,38,155,0.99622,327,0.5,94,4.5,Australia
2904,57,0.21,0.25,1.1,0.035,26,81,0.9902,331,0.52,114,5.73,Spain
2905,64,0.25,0.32,0.9,0.034,40,114,0.99114,331,0.58,108,7.33,USA
2906,76,0.31,0.26,1.7,0.073,40,157,0.9938,31,0.46,98,5.15,Italy
2907,66,0.26,0.46,6.9,0.047,59,183,0.99594,32,0.45,93,5.3,Italy
2908,57,0.21,0.25,1.1,0.035,26,81,0.9902,331,0.52,114,6.46,France
2909,62,0.2,0.31,1,0.031,22,73,0.99035,324,0.52,113,5.95,USA
2910,62,0.18,0.3,1,0.031,23,73,0.99032,323,0.52,113,5.62,USA
2911,61,0.37,0.2,7.6,0.031,49,170,0.99558,322,0.48,95,5.45,France
2912,62,0.36,0.14,8.9,0.036,38,155,0.99622,327,0.5,94,5,Spain
2913,65,0.22,0.32,2.2,0.028,36,92,0.99076,327,0.59,119,7.05,France
2914,77,0.18,0.3,1.2,0.046,49,199,0.99413,303,0.38,93,4.84,USA
2915,69,0.14,0.38,1,0.041,22,81,0.99043,303,0.54,114,5.51,France
2916,69,0.14,0.38,1,0.041,22,81,0.99043,303,0.54,114,6.11,France
2917,6,0.44,0.26,3.1,0.053,57,128,0.98982,322,0.39,127,6,USA
2918,71,0.36,0.4,1.95,0.033,26,118,0.98934,32,0.45,135,7.49,Italy
2919,57,0.28,0.28,2.2,0.019,15,65,0.9902,306,0.52,112,5.58,Spain
2920,64,0.16,0.32,8.75,0.038,38,118,0.99449,319,0.41,107,4.93,Italy
2921,74,0.28,0.4,11.9,0.032,13,92,0.99629,301,0.46,108,3.65,Australia
2922,67,0.39,0.31,2.7,0.054,27,202,0.9948,346,0.57,105,6.2,USA
2923,65,0.44,0.47,5.45,0.014,44,137,0.98984,313,0.32,13,8.46,Australia
2924,69,0.22,0.31,6.3,0.029,41,131,0.99326,308,0.49,108,6.38,France
2925,66,0.22,0.29,14.4,0.046,39,118,0.99834,305,0.5,91,5.64,USA
2926,77,0.25,0.3,7.8,0.038,67,196,0.99555,31,0.5,101,5.29,France
2927,52,0.155,0.33,1.6,0.028,13,59,0.98975,33,0.84,119,7.86,USA
2928,7,0.31,0.31,9.1,0.036,45,140,0.99216,298,0.31,12,6.82,USA
2929,7,0.31,0.31,9.1,0.036,45,140,0.99216,298,0.31,12,7.09,Italy
2930,66,0.22,0.29,14.4,0.046,39,118,0.99834,305,0.5,91,6.05,Spain
2931,56,0.21,0.4,1.3,0.041,81,147,0.9901,322,0.95,116,7.65,Spain
2932,52,0.155,0.33,1.6,0.028,13,59,0.98975,33,0.84,119,8.32,France
2933,64,0.25,0.32,11.3,0.038,69,192,0.99573,314,0.5,102,5.96,France
2934,69,0.22,0.31,6.3,0.029,41,131,0.99326,308,0.49,108,6.08,Spain
2935,53,0.21,0.29,0.7,0.028,11,66,0.99215,33,0.4,98,4.87,USA
2936,71,0.27,0.28,1.25,0.023,3,89,0.98993,295,0.3,114,4.16,Spain
2937,52,0.17,0.27,0.7,0.03,11,68,0.99218,33,0.41,98,4.89,USA
2938,77,0.25,0.3,7.8,0.038,67,196,0.99555,31,0.5,101,4.63,USA
2939,7,0.12,0.29,10.3,0.039,41,98,0.99564,319,0.38,98,7.94,Spain
2940,7,0.12,0.29,10.3,0.039,41,98,0.99564,319,0.38,98,7.82,USA
